DateTime	API Name	Method	URL	Status Code	Response Time(ms)	Result	Speed Status	Error
"04/30/2026, 11:05:25"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	71	PASS	FAST	
"04/30/2026, 11:05:25"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	75	PASS	FAST	
"04/30/2026, 11:05:25"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	74	PASS	FAST	
"04/30/2026, 11:05:25"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	75	PASS	FAST	
"04/30/2026, 11:05:25"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	79	PASS	FAST	
"04/30/2026, 11:05:25"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	79	PASS	FAST	
"04/30/2026, 11:05:25"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	81	PASS	FAST	
"04/30/2026, 11:05:25"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	78	PASS	FAST	
"04/30/2026, 11:05:25"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	78	PASS	FAST	
"04/30/2026, 11:05:25"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	70	PASS	FAST	
"04/30/2026, 11:05:25"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	77	PASS	FAST	
"04/30/2026, 11:05:25"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	79	PASS	FAST	
"04/30/2026, 11:05:25"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	79	PASS	FAST	
"04/30/2026, 11:05:25"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	87	PASS	FAST	
"04/30/2026, 11:05:25"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	61	PASS	FAST	
"04/30/2026, 11:05:25"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	66	PASS	FAST	
"04/30/2026, 11:05:25"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	67	PASS	FAST	
"04/30/2026, 11:05:25"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	77	PASS	FAST	
"04/30/2026, 11:05:25"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	74	PASS	FAST	
"04/30/2026, 11:05:25"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	66	PASS	FAST	
"04/30/2026, 11:05:25"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	80	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	129	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	76	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	89	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	67	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	80	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	67	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	83	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	79	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	74	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	69	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	89	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	73	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	85	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	78	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	68	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	84	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	96	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	71	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	92	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	66	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	76	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	77	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	67	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	65	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	74	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	66	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	76	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	71	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	78	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	73	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	82	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	70	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	75	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	62	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	84	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	68	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	79	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	79	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	73	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	84	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	73	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	67	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	85	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	83	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	73	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	70	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	82	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	63	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	81	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	68	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	81	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	71	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	81	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	82	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	82	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	65	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	60	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	73	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	72	PASS	FAST	
"04/30/2026, 11:05:26"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	76	PASS	FAST	
"04/30/2026, 11:05:27"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	69	PASS	FAST	
"04/30/2026, 11:05:27"	Bill Calculator	GET	https://dev-api3.davao-water.gov.ph/dcwd-erp-billing-collection/api/v1/billing/bill-calculator?accountNumber=051649713&ratesKey=02-01-2014&meterMaintenanceChargeFlag=1&consumption=25	200	70	PASS	FAST	
